review,rating,review_date,app_version,helpful_votes,developer_reply,country,bank,app_id,year,review_length
Εξυπηρέτηση,5,2025-02-18 13:46:31,2.4.0-rc2_97dc8bd2_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,11
Απαράδεκτη εφαρμογή,1,2025-02-18 12:35:32,2.17.0-rc2_d30225c4_LIVE,3,"Στόχος μας είναι η συνεχής βελτίωση των υπηρεσιών μας. Επειδή η γνώμη και οι προτάσεις σας είναι σημαντικές για την βελτίωση της εφαρμογής, επικοινωνήστε τις προτάσεις βελτίωσης ή οποιοδήποτε πρόβλημα στο supportebanking@piraeusbank.gr.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,19
Μετα το up date δεν μπορω να μπω να αλλάξω το κωδικό μου.,3,2025-02-18 00:21:51,2.17.0-rc2_d30225c4_LIVE,2,"Εάν έχετε ξεχάσει το Quick Login PIN, το Username ή το Password, μπορείτε να το ορίσετε εκ νέου, πατώντας από την αρχική οθόνη της εφαρμογής, το ""Ξέχασες το quick login PIN"";. Εαν έχετε οποιοδήποτε πρόβλημα με την εφαρμογή, επικοινωνήστε μαζί μας στο supportebanking@piraeusbank.gr. Ευχαριστούμε.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,57
"Βγαζει συνέχεια προβληματα και ειναι η μονη τραπεζα που 9/10 φορες που θα παω να πληρωσω ειναι κανω καποια συναλλαγή μου βγαζει οτι κανει και καλα ""συντήρηση"". Δεν γίνεται να κανουν συνέχεια συντηρήσεις και εμεις να μην μπορουμε να πληρωσουμε ουτε με τις κάρτες μας.",1,2025-02-17 23:06:25,2.17.0-rc2_d30225c4_LIVE,3,Λυπούμαστε για τις δυσκολίες που αντιμετωπίζετε. Στόχος μας είναι να διασφαλίσουμε την απρόσκοπτη λειτουργία της εφαρμογής. Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,266
Εύκολα και γρήγορα Μεγάλη γραμματοσειρά,5,2025-02-17 21:30:33,2.17.0-rc2_d30225c4_LIVE,1,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,39
θα ήθελα να ήταν πιο εύκολο πχ αλλαγή κωδικών,4,2025-02-17 18:41:47,2.17.0-rc2_d30225c4_LIVE,3,"Σας ευχαριστούμε για τη βαθμολογία. Επειδή η γνώμη και οι προτάσεις σας είναι σημαντικές για την βελτίωση της εφαρμογής, επικοινωνήστε τις προτάσεις βελτίωσης ή οποιοδήποτε πρόβλημα στο supportebanking@piraeusbank.gr.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,45
Θα ήθελα να βάλω 0 (μηδέν) αλλά δεν δίδεται η επιλογή. Τραγική η εξυπηρέτηση πελατών. Συγχαρητήρια σε όλους για αυτό το κατόρθωμα.,1,2025-02-17 15:25:36,2.17.0-rc2_d30225c4_LIVE,3,Λυπούμαστε για τις δυσκολίες που αντιμετωπίσατε. Στόχος μας είναι να προσφέρουμε την καλύτερη εξυπηρέτηση. Για να διερευνήσουμε οποιοδήποτε θέμα αντιμετωπίζετε με την εφαρμογή επικοινωνήστε μας περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,130
ΤΕΛΕΙΑ,5,2025-02-17 15:13:04,2.17.0-rc2_d30225c4_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,6
Κάντε και τις κάρτες της τράπεζας να μπορούν να μπαίνουν και στο xiaomi pay ευχαριστώ πολύ.,2,2025-02-14 19:28:15,2.17.0-rc2_d30225c4_LIVE,7,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,91
Δεν είμαι όσο θα έπρεπε γνώστης εμπειρίας θα δειξηκαμια σχέση με το χρόνο και ασχολία να ξέρω περισσότερα ίσως σαν αρχαρια,4,2025-02-14 18:03:09,2.17.0-rc2_d30225c4_LIVE,4,Σας ευχαριστούμε για τη βαθμολογία.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,122
"Παιδιά μια από της χειρότερες εφαρμογές τράπεζας. Δεν σου εμφανίζει της συναλλαγές, στις εμφανίζει μετά από μια δύο μέρες και αν .. Δεν ξέρω παιδιά αλλά κατά της γνώμη σκεφτείτε το δεύτερη φορά αν θέλετε να ανοίξετε λογαριασμό στη τράπεζα Πειραιώς",1,2025-02-14 11:31:24,2.17.0-rc2_d30225c4_LIVE,5,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,247
Έχετε σκοπό κάποια στιγμή να κάνετε πιο εύχρηστη τη εφαρμογή; είναι δυνατόν να θέλω να στείλω το IBANK μου σε κάποιον και ο μόνος τρόπος να το βρω είναι μέσο του ιστορικού συναλλαγών και αν; συνέλθετε ρε δείτε λίγο οι εφαρμογές των άλλων τραπεζών πόσο καλύτερες είναι επιτέλους δηλαδή.,1,2025-02-14 01:44:45,2.17.0-rc2_d30225c4_LIVE,5,"Από την αρχική οθόνη, επιλέξτε Καταθέσεις> τον λογαριασμό σας > εμφανίζεται ο IBAN > μπορείτε να τον αντιγράψετε πατώντας το εικονίδιο αντιγραφής. Εναλλακτικά, πριν μπείτε σε λογαριασμό, στο μενού Καταθέσεις, σύρετε αριστερά τον λογαριασμό σας και θα εμφανιστεί το εικονίδιο αντιγραφής – πατώντας το, ο IBAN αντιγράφεται αυτόματα στο πρόχειρο σας.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,285
Εύκολη γρηγορη,5,2025-02-13 10:36:55,2.17.0-rc2_d30225c4_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,14
Perfekt!,5,2025-02-13 00:03:32,,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,8
Προσπαθώ να υπογράψω ηλεκτρονικά για μια κάρτα που εγκρίθηκε και δεν με αφήνει λέγοντας να προσπαθήσω αργότερα,3,2025-02-12 21:29:15,2.17.0-rc2_d30225c4_LIVE,2,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,110
εξαιρετική εφαρμογη,5,2025-02-12 17:21:38,2.17.0-rc2_d30225c4_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,19
Πιστεύω ότι η αναβάθμιση αυτή θα με βοηθήσει πολύ στις συναλλαγές μου. .,5,2025-02-12 15:17:57,2.17.0-rc2_d30225c4_LIVE,11,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,72
Εξαιρετικα,5,2025-02-12 15:15:53,2.16.1-rc1_253ecb6e_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,10
"Θα ήθελα πιο γρήγορη ανταπόκριση στα αιτήματα και περισσότερη ευελιξία. Ενώ έχω μισθοδοσία στην Πειραιώς με alpha και εθνική συνεργάζομαι καλύτερα, ευκολότερα και εξυπηρετούν πιο ευκολότερα. Η Πειραιώς μόνιμα έχει μια άρνηση σε οτιδήποτε.",2,2025-02-11 20:59:27,2.16.1-rc1_253ecb6e_LIVE,5,"Λυπούμαστε που η εμπειρία σας δεν ήταν ικανοποιητική. Στόχος μας είναι να προσφέρουμε την καλύτερη εξυπηρέτηση. Για οποιοδήποτε ζήτημα σχετικά με την εφαρμογή, μπορείτε να επικοινωνήσετε μαζί μας στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,238
Πολύ κατανοητό και εύκολο στη χρήση. Δίνει σαφείς οδηγίες για κάθε ενέργεια.,5,2025-02-11 18:09:27,2.16.1-rc1_253ecb6e_LIVE,1,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,76
ΕΊΝΑΙ ΕΎΚΟΛΗ ΣΤΗ ΧΡΉΣΗ Κ ΈΞΥΠΝΗ!!!,4,2025-02-11 17:01:21,2.17.0-rc2_d30225c4_LIVE,2,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,34
"Έχει θέμα η εφαρμογή πατάω το login pin και μου βγάζει συνέχεια ""Κάτι πήγε λάθος"" φτιάξτε το οποσδείποτε",1,2025-02-11 03:01:01,2.16.1-rc1_253ecb6e_LIVE,1,Για να διερευνήσουμε οποιοδήποτε θέμα αντιμετωπίζετε με την εφαρμογή πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,104
Πολύ εξυπηρετική,5,2025-02-11 01:25:22,,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,16
Πολύ καλή εφαρμογή!!,5,2025-02-09 18:32:44,2.16.1-rc1_253ecb6e_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,20
"Χρειάζεται βελτιώσεις... Θεωρώ απαράδεκτο ο ΜΕΣΟΣ χρήστης να ""δυσκολεύεται"" με την χρήση της παρούσας εφαρμογής...",3,2025-02-09 17:58:29,2.16.1-rc1_253ecb6e_LIVE,2,"Επειδή η γνώμη και οι προτάσεις σας είναι σημαντικές για την βελτίωση της εφαρμογής, επικοινωνήστε τις προτάσεις βελτίωσης ή οποιοδήποτε πρόβλημα στο supportebanking@piraeusbank.gr. Ευχαριστούμε.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,114
Όντως τελευταία με το αποτύπωμα δεν μπορεις να συνδεθείς...εχω μιλήσει με την υπηρεσία λένε δεν υπάρχει πρόβλημα..και όμως δεν συνδεεται..και όπως βλέπω δεν εχω μόνο εγώ το πρόβλημα,3,2025-02-09 00:43:33,2.16.1-rc1_253ecb6e_LIVE,1,"Βεβαιωθείτε ότι η βιομετρική ταυτοποίηση δεν είναι απενεργοποιημένη. Συνδεθείτε στην εφαρμογή, μεταβείτε στο Προφίλ > Ρυθμίσεις και ενεργοποιήστε τη βιομετρική ταυτοποίηση. Αν το πρόβλημα παραμένει, επικοινωνήστε στο supportebanking@piraeusbank.gr. Παρακολουθούμε προσεκτικά τις σχετικές αναφορές και εργαζόμαστε για την επίλυσή τους.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,181
ΚΑΛΗ ΕΦΑΡΜΟΓΗ ΕΞΥΠΗΡΕΤΗΣΗ,5,2025-02-08 21:32:53,2.16.1-rc1_253ecb6e_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,25
εξαιρετική εφαρμογή...,5,2025-02-08 12:35:57,2.16.1-rc1_253ecb6e_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,22
Τέλεια εφαρμογή με έχει εξυπηρετήσει ΦΟΥΛ,5,2025-02-08 11:25:36,2.16.1-rc1_253ecb6e_LIVE,1,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,41
perfect,5,2025-02-06 16:30:04,2.16.1-rc1_253ecb6e_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,7
τέλειο,5,2025-02-06 15:06:02,2.16.1-rc1_253ecb6e_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,6
μια χαρά είναι,5,2025-02-06 14:58:11,2.16.1-rc1_253ecb6e_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,14
σωματα ασφαλείας και δεν δέχεται μέσω kyc gov ότι δεν έχω πολιτική ταυτότητα ελεος,1,2025-02-06 13:57:49,2.16.1-rc1_253ecb6e_LIVE,1,"Μπορείτε να επικαιροποιήσετε τα στοιχεία σας μέσω του Piraeus e-banking στη λειτουργικότητα ""Επικαιροποίηση στοιχείων με επισύναψη εγγράφων"" (Αρχική οθόνη > Προφίλ > Αίτηση επικαιροποίησης στοιχείων > Επισύναψη εγγράφων). Υποβάλετε ηλεκτρονικά τα έγγραφα. Το ταυτοτικό στοιχείο επικαιροποιείται μόνο αν είναι ήδη καταχωρημένο στην Τράπεζα.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,82
ζητάει αλλαγή password πολύ συχνά και αυτό συμβαίνει τις πιο κατάλληλες στιγμές χωρίς προειδοποίηση.,3,2025-02-06 10:03:48,2.16.1-rc1_253ecb6e_LIVE,1,"Στόχος μας είναι η μέγιστη ασφάλεια των χρηστών μας. Το σχόλιο σας για τη δυνατότητα διατήρησης του ίδιου Password θα ληφθεί υπόψη ως βελτίωση της εφαρμογής. Για οποιοδήποτε πρόβλημα, επικοινωνήστε στο supportebanking@piraeusbank.gr.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,100
τελειο,5,2025-02-05 15:31:19,2.16.1-rc1_253ecb6e_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,6
Κάθε μέρα κολλάει,1,2025-02-04 12:49:38,2.16.1-rc1_253ecb6e_LIVE,1,Στόχος μας είναι η απρόσκοπτη λειτουργία της εφαρμογής και η συνεχή βελτίωση της. Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,17
bravo έχετε πολύ ασφάλεια.,5,2025-02-04 12:19:27,2.15.0-rc2_a12e8426_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,26
τεληα εφαρμογή,5,2025-02-03 21:12:54,2.16.1-rc1_253ecb6e_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,14
Προσπαθήσα να ανοίξω λογαριασμό on-line αλλά η εφαρμογή κολλάει όταν φτάνει στο κομμάτι της επιβεβαίωσης του μέιλ κάτι που από ότι διάβασα έχουν πάθει και άλλοι χρήστες,1,2025-02-03 19:23:57,2.16.1-rc1_253ecb6e_LIVE,1,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,168
πολύ καλή 😀😃😃,5,2025-02-03 16:14:33,2.16.1-rc1_253ecb6e_LIVE,2,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,13
εξαιρετικα,5,2025-02-03 15:11:26,2.15.0-rc2_a12e8426_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,10
Πολύ καλή,2,2025-02-03 15:11:25,2.12.5-rc1_8270cf42_LIVE,1,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,9
Με την τελευταία αναβάθμιση δεν κάνει αλλαγή pin,2,2025-02-03 15:07:50,2.16.1-rc1_253ecb6e_LIVE,1,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,48
Την κάρτα την παλιά την πήρα πριν 18 μήνες περίπου και τώρα μου στείλανε άλλη πιστωτική που λίγη την ίδια ημερομηνία και μου χρέωσαν και 6 ευρώ.,3,2025-02-03 13:18:17,2.16.1-rc1_253ecb6e_LIVE,1,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,144
Πατάς δακτυλικό αποτύπωμα και βγάζει συνέχεια κάτι πήγε λάθος,4,2025-02-03 11:34:30,2.16.1-rc1_253ecb6e_LIVE,17,Στόχος μας είναι η απρόσκοπτη λειτουργία της εφαρμογής και η συνεχή βελτίωση της. Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,61
Τραγικη εμπειρία κάθε μήνα έχω τις αμφιβολίες μου άν τελικά έχω εκπληρώσει τις υποθέσεις που αφορούν την τράπεζα.,1,2025-02-03 11:19:26,,1,Στόχος μας είναι η απρόσκοπτη λειτουργία της εφαρμογής και η συνεχή βελτίωση της. Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,113
"Τα βιομετρικά δεδομένα έχουν απενεργοποιηθεί αυτόματα εδώ και αρκετές μέρες, και κατά την προσπάθεια επανενεργοποίησης της βιομετρικής ταυτοποίησης, το κουμπί ""ενεργοποίηση"" δεν οδηγεί πουθενά. Ισχύει για την προηγούμενη αλλά και την ενημερωμένη έκδοση. Μετα από πολυήμερη πολλαπλή επικοινωνία, εγκαταστάσεις και απεγκαταστασεις, η υποστήριξη πελατων κατέληξε πως φταίει το πλήρως ενημερωμένο εργοστασιακό Xiaomi T12 pro. Απαράδεκτο!",3,2025-02-02 23:55:52,2.16.1-rc1_253ecb6e_LIVE,6,"Λυπούμαστε για την ταλαιπωρία που έχετε αντιμετωπίσει. Εάν εξακολουθείτε να αντιμετωπίζετε πρόβλημα, επικοινωνήστε στο supportebanking@piraeusbank.gr για να διερευνήσουμε το θέμα που αντιμετωπίζετε.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,433
All is good,5,2025-02-02 20:41:30,2.16.1-rc1_253ecb6e_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,11
Απλά εύκολα γρήγορα,5,2025-02-02 13:22:43,2.16.1-rc1_253ecb6e_LIVE,2,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,19
άριστα,5,2025-02-02 09:41:46,2.15.0-rc2_a12e8426_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,6
Πολύ καλή εφαρμογή,5,2025-02-01 23:33:13,2.16.1-rc1_253ecb6e_LIVE,1,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,18
Παρά πολύ καλή!,5,2025-02-01 15:42:44,2.12.5-rc1_8270cf42_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,15
Από τις χειρότερες εφαρμογές για τράπεζα που υπάρχουν,1,2025-02-01 08:33:05,2.16.1-rc1_253ecb6e_LIVE,2,"Επειδή η γνώμη και οι προτάσεις σας είναι σημαντικές για την βελτίωση της εφαρμογής, επικοινωνήστε τις προτάσεις σας ή οποιοδήποτε πρόβλημα με την εφαρμογή στο supportebanking@piraeusbank.gr.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,53
Εξαιρετική,5,2025-01-31 20:18:56,2.16.0-rc2_81b586ed_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,10
Χρήσιμη εφαρμογή,5,2025-01-31 18:27:34,2.8.0-rc2_d6c17f1f_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,16
Πολύ απλή εύκολη και γρήγορη πληρώνεις εύκολα απλά κλπ. Είμαι πολύ ευχαριστημένος.,5,2025-01-31 16:34:50,2.15.0-rc2_a12e8426_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,82
"Δεν μπορώ να εχω εμπειρία γιατί δεν μπορώ να κάνω ενημέρωση από το κινητό μου. Για να κάνω ενημέρωση πρέπει να αγοράσω καινούρια συσκευή, με υποχρεώνεται να το κάνω. Προτιμώ να μην έχω πλέον web banking.",1,2025-01-31 12:15:58,2.11.0-rc2_7bdb2dd6_LIVE,1,"Η Piraeus app εφαρμογή έχει ως ελάχιστη απίτηση συσκευές με έκδοση Android 7, ενσωματώνοντας τις νεότερες πρακτικές ασφάλειας που προσφέρουν οι νεότερες εκδόσεις Android. Είμαστε στη διάθεσή σας για οποιαδήποτε διευκρίνιση ή υποστήριξη στο supportebanking@piraeusbank.gr. Ευχαριστούμε.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,203
"Ο προγραμματισμός ραντεβού με φυσική παρουσία δεν μπορεί να ολοκληρωθεί ούτε στο app, ούτε στο e-banking διότι καμία ώρα δεν είναι επιλέξιμη. 30/06/24 : Σας αναφέρω μια δυσλειτουργια διαπιστωμένη και από άλλο χρήστη (εδώ, στη σελίδα του προγραμματιστη) κ με παραπέμπετε σε κάποιο mail. Το στέλνω στο mail κ με παραπεμπετε εκ νέου στο τηλεφωνικό σας κέντρο όπου θα περιμένω κανένα μισάωρο. Ο ορισμός της απαράδεκτης συμπεριφοράς.... UPD 31-01-25 : το πρόβλημα έχει λυθεί.",4,2025-01-31 10:09:06,2.16.0-rc2_81b586ed_LIVE,8,Επικοινωνήστε μαζί μας στο supportebanking@piraeusbank.gr για να σας βοηθήσουμε στο ζήτημα που αναφέρετε. Ευχαριστούμε.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,470
Δεν περίμενα πόσο πρακτική και πλήρης θα ήταν η εφαρμογή!,5,2025-01-31 09:31:55,2.16.1-rc1_253ecb6e_LIVE,11,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,57
Μπήκα να πληρώσω ένα λογαριασμό και χρεώσεις σας ήταν 60 λεπτά στην alpha bank ήταν 40 λεπτά πριν λίγα χρόνια μου αλλάξατε πιστωτική κάρτα και με χρέος στα τεβελονιές μου με 6€ χωρίς να με ρωτήσετε αυτή τη στιγμή κλείνω μιάμιση ώρα λειτουργίας για να ενημερωθεί η πλατφόρμα στο κινητό έχω στην τράπεζά σας 93€ να δω εάν υπάρχουν ή τα έχετε πάρει όπως κάνανε στη eurobank,1,2025-01-31 08:48:27,2.16.1-rc1_253ecb6e_LIVE,1,"Λυπούμαστε για την εμπειρία σας και εκτιμούμε την ανατροφοδότησή σας. Αν χρειάζεστε διευκρινίσεις σχετικά με χρεώσεις ή τη λειτουργία του Piraeus app, μπορείτε να επικοινωνήσετε μαζί μας στο supportebanking@piraeusbank.gr. Είμαστε στη διάθεσή σας για οποιαδήποτε βοήθεια.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,370
Όλα ήταν καλά πλέον δεν ανοίγει δείτε το γιατί κρασαρει,1,2025-01-31 08:23:59,2.16.1-rc1_253ecb6e_LIVE,1,Στόχος μας είναι να διασφαλίσουμε την απρόσκοπτη λειτουργία της εφαρμογής και τη συνεχή βελτίωσή της. Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο supportebanking@piraeusbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας το συντομότερο δυνατό.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,55
Τελεια,5,2025-01-30 17:43:25,2.16.0-rc2_81b586ed_LIVE,0,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,6
ήταν πολύ εύκολο!!,5,2025-01-30 16:48:27,2.16.0-rc2_81b586ed_LIVE,1,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,18
Άριστη,5,2025-01-30 14:04:31,2.12.5-rc1_8270cf42_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,6
"Ένα χάλι! Αν μπεις εκτός του app, κανονικά από το site έχεις περισσότερες επιλογές πληρωμών και χωρίς κολλήματα. Ανοίξτε τα στραβά σας για το πως δουλεύουν οι τράπεζες του εξωτερικού",1,2025-01-30 13:21:22,2.15.0-rc2_a12e8426_LIVE,2,"Στόχος μας είναι η απρόσκοπτη λειτουργία της εφαρμογής & η συνεχής βελτίωσή της. Αν ο οργανισμός δεν εμφανίζεται στη Λίστα πληρωμών, αλλά υποστηρίζει κωδικό RF, μπορείτε να χρησιμοποιήσετε την Ενιαία Συναλλαγή Πληρωμής. Για άλλες πληρωμές, επικοινωνήστε μαζί μας στο supportebanking@piraeusbank.gr ώστε να εξετάσουμε την προσθήκη τους. Ευχαριστούμε.",Greece,Piraeus,gr.winbank.mobile.redesign,2025,182
αξιόλογες υπηρεσίες με ασφάλεια !!,5,2025-01-30 11:24:00,2.15.0-rc2_a12e8426_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,34
Άψογη εξυπηρέτηση,5,2025-01-30 10:38:24,2.15.0-rc2_a12e8426_LIVE,0,"Σας ευχαριστούμε για το σχόλιο.

",Greece,Piraeus,gr.winbank.mobile.redesign,2025,17
Άριστη εφαρμογή.,5,2025-01-29 21:39:12,2.16.0-rc2_81b586ed_LIVE,3,Σας ευχαριστούμε για το σχόλιο.,Greece,Piraeus,gr.winbank.mobile.redesign,2025,16
